timestamp_utc,elapsed_seconds,connected,rotation_hz,point_count,scan_point_count,last_update,error
2026-07-24T07:00:01.283281+00:00,648.326,True,10.008333333333333,450,453,1784876401.2150724,
2026-07-24T07:00:06.325772+00:00,653.368,True,9.988888888888889,453,455,1784876406.2258732,
2026-07-24T07:00:11.337454+00:00,658.38,True,10.072222222222223,450,452,1784876411.249674,
2026-07-24T07:00:16.385773+00:00,663.428,True,10.088888888888889,448,450,1784876416.2942388,
2026-07-24T07:00:21.401210+00:00,668.444,True,9.941666666666666,455,457,1784876421.3155138,
2026-07-24T07:00:26.426190+00:00,673.469,True,9.988888888888889,454,456,1784876426.3280954,
2026-07-24T07:00:31.446903+00:00,678.49,True,10.1,449,451,1784876431.349187,
2026-07-24T07:00:36.457937+00:00,683.501,True,10.097222222222221,448,450,1784876436.3758883,
2026-07-24T07:00:41.490331+00:00,688.533,True,9.816666666666666,462,464,1784876441.3974254,
2026-07-24T07:00:46.507974+00:00,693.551,True,10.113888888888889,447,449,1784876446.4235272,
2026-07-24T07:00:51.522428+00:00,698.565,True,10.063888888888888,450,452,1784876451.454666,
2026-07-24T07:00:56.590596+00:00,703.633,True,10.027777777777779,451,453,1784876456.5020766,
2026-07-24T07:01:01.608333+00:00,708.651,True,10.016666666666667,452,454,1784876461.51257,
2026-07-24T07:01:06.630089+00:00,713.673,True,10.008333333333333,451,454,1784876466.5397437,
2026-07-24T07:01:11.640431+00:00,718.683,True,10.102777777777778,449,451,1784876471.552584,
2026-07-24T07:01:16.659621+00:00,723.702,True,10.08611111111111,448,450,1784876476.635551,
2026-07-24T07:01:21.743705+00:00,728.786,True,9.911111111111111,456,458,1784876481.6455247,
2026-07-24T07:01:26.755004+00:00,733.798,True,9.794444444444444,461,464,1784876486.715367,
2026-07-24T07:01:31.816974+00:00,738.86,True,10.002777777777778,451,454,1784876491.7308466,
2026-07-24T07:01:36.833587+00:00,743.876,True,10.125,446,449,1784876496.7414038,
2026-07-24T07:01:41.844722+00:00,748.887,True,9.977777777777778,454,456,1784876501.749711,
2026-07-24T07:01:46.856651+00:00,753.899,True,10.044444444444444,450,453,1784876506.7612143,
2026-07-24T07:01:51.874678+00:00,758.917,True,10.1,446,449,1784876511.7815213,
2026-07-24T07:01:56.881355+00:00,763.924,True,10.025,450,453,1784876516.8078084,
2026-07-24T07:02:01.907724+00:00,768.95,True,10.019444444444444,450,454,1784876521.8163216,
2026-07-24T07:02:06.923839+00:00,773.967,True,10.066666666666666,448,452,1784876526.832762,
2026-07-24T07:02:11.931869+00:00,778.975,True,9.855555555555556,458,460,1784876531.8395035,
2026-07-24T07:02:16.946464+00:00,783.989,True,9.755555555555556,463,466,1784876536.8599117,
2026-07-24T07:02:21.963777+00:00,789.006,True,10.08611111111111,448,451,1784876541.8878515,
2026-07-24T07:02:26.997545+00:00,794.04,True,10.058333333333334,449,452,1784876546.9529905,
